dpi;Sana;Tratamiento;Planta;eje_x;eje_y
21;0;1;21;29.55960332991295;105.85518485304159
21;0;1;22;106.48215763914456;-23.997673305315757
21;0;1;23;419.39874807715887;99.83966107343069
21;0;1;25;451.7794377476741;262.99618479523343
21;0;1;26;479.1311568335554;309.01501352078947
21;0;1;27;203.28894362102207;107.96032438565832
21;0;1;28;153.41047049842643;8.721439915596797
21;0;1;29;163.42631846786043;5.25275816119972
21;0;1;30;190.04672445763177;88.56337777727796
21;0;2;1;69.24994282288392;105.95279538453593
21;0;2;2;235.90042679961854;38.44641915336204
21;0;2;3;165.19383963614933;9.649848424295035
21;0;2;4;80.34687030967042;110.2384103952899
21;0;2;5;118.74521019700309;-175.4939315093799
21;0;2;6;110.01914273454638;-356.67305702949295
21;0;2;7;632.7655250636296;104.56608140149083
21;0;2;9;28.04784631116128;19.019325043978082
21;0;2;10;-190.6066700555361;369.8270603977146
21;0;2;11;137.591363598518;439.3854214807642
21;0;2;12;-86.88814851045717;123.60971734362089
21;0;2;13;19.970820170890494;141.98445648799552
21;0;2;14;213.71669292119913;154.54218420966578
21;0;2;15;424.6572948015387;21.596093831488062
21;0;2;16;37.09485981312211;-12.917171479338334
21;0;2;17;-58.337344189264165;-14.54567104334528
21;0;2;18;366.12386974313375;-1.7414335824577556
21;0;2;19;-208.43556773846092;181.70951616092393
21;0;2;20;265.80701402093825;-62.980007253701956
21;0;2;22;175.35208491668538;135.52035476918624
21;0;2;23;-40.55905915094742;-159.0451080508375
21;0;2;24;-13.782074427948055;-17.768078294279483
21;0;2;25;433.0976849652116;253.29251490164572
21;0;2;26;73.11469076079678;18.89645816144639
21;0;2;27;157.29801208766148;109.66218735406088
21;0;2;29;188.34698930033343;-37.912362940735306
21;0;2;30;203.34584812140253;82.49836974567818
21;0;3;1;5.978043553176167;-49.72419877211665
21;0;3;2;277.7027272714434;-182.8239132138046
21;0;3;3;498.3535872336269;-182.7965011861033
21;0;3;5;735.7816171391844;31.293148065638192
21;0;3;6;238.54144778994194;-58.28733669537044
21;0;3;7;-37.94820137719234;237.55075477179838
21;0;3;8;314.4523883699415;105.95227911638978
21;0;3;9;588.8137647674291;175.81639904608485
21;0;3;11;283.21926016135194;-39.44418849168254
21;0;3;12;113.89140771605342;-76.65681790038242
21;0;3;14;69.38844226693323;-40.139996472461924
21;0;3;15;292.99180624859383;-99.65862456114512
21;0;3;16;90.26710492281924;-127.56533690496616
21;0;3;17;320.88868373773;79.31763805131995
21;0;3;18;64.73720549128092;68.5354043170017
21;0;3;19;-7.9741711394841746;112.1811998554858
21;0;3;20;-24.248652171579717;48.79826858882653
21;0;3;21;-115.71457548186973;118.4144643161018
21;0;3;23;13.846065096591712;-62.981199960463094
21;0;3;24;49.974101745585884;-51.047120062658365
21;0;3;25;-95.05826339259454;-56.78210963780382
21;0;3;26;-91.08384671783242;-2.347977510340182
21;0;3;27;104.88471775407787;150.63093849285002
21;0;3;28;135.0188312043646;-168.57445021284633
21;0;3;29;-122.39745809058037;113.1040296720274
21;0;3;30;529.0535110615803;76.84955916723048
21;0;4;1;342.37968334405446;-56.940046027405046
21;0;4;2;-76.95685523735767;-18.116831064286234
21;0;4;3;14.942120269335621;44.143804847911575
21;0;4;4;168.00329481673083;-89.34293872447903
21;0;4;5;-94.73931059358286;-73.09871390633322
21;0;4;8;25.748980226452467;-92.82227925716533
21;0;4;9;-129.27802681989678;68.30033625106029
21;0;4;10;94.94141041009121;-274.188492794215
21;0;4;11;92.94933614371162;-172.19708829995938
21;0;4;12;16.846255728408185;-15.526547771728046
21;0;4;13;-56.53280880093554;81.63922081263193
21;0;4;14;17.37923345137505;-78.10036610530116
21;0;4;15;-41.48679353335793;140.76911262507835
21;0;4;16;74.07544376748189;-72.3753940300517
21;0;4;17;-52.53288130490233;83.38717458688312
21;0;4;18;211.75850561807613;-131.09349485160766
21;0;4;19;-98.52011693737289;68.53773075438296
21;0;4;20;153.67367737704285;-157.40497693939443
21;0;4;22;-7.018845151064525;51.828947239744295
21;0;4;23;-72.8642220903449;-40.48867535082749
21;0;4;24;281.3432590693121;-53.12967765321445
21;0;4;25;92.24689189279044;188.6745650532599
21;0;4;26;-24.136416106693613;28.328156706041028
21;0;4;28;-61.6695534522034;-70.397626501173
21;0;4;29;-166.6853546773388;180.49980768042602
21;0;4;30;12.112444342577684;51.31921732815358
21;0;5;1;-24.58674135133987;-158.80910659811929
21;0;5;2;136.89675938348495;32.144547560427426
21;0;5;3;153.434029716085;70.98544302603963
21;0;5;4;3.370131847465726;-153.3638905768052
21;0;5;5;134.7904357171666;-151.1794917639739
21;0;5;6;248.30197798464883;-172.63478154397538
21;0;5;8;-11.590749602781932;-94.67505479567441
21;0;5;9;27.293324343481004;-44.4721076380968
21;0;5;10;206.57768892821503;22.619766401510937
21;0;5;11;70.05448885115244;55.85947466076025
21;0;5;12;-44.76330646579115;-176.33444540890792
21;0;5;13;439.16955275219414;-137.77773507947452
21;0;5;14;9.077736990404123;93.66451244405933
21;0;5;16;34.82794508177841;155.5151337067386
21;0;5;17;228.73848222554307;-34.358713500055
21;0;5;18;43.9663410186906;-223.92543012654554
21;0;5;19;81.86913728191962;-134.85146407491635
21;0;5;21;128.42473740796422;-207.35038629110628
21;0;5;23;57.9555879675562;130.92094983572434
21;0;5;24;79.59646070625762;-143.1017706214438
21;0;5;25;99.70605886926911;-66.3468708297579
21;0;5;27;-101.26772360378438;-83.11164488561062
21;0;5;28;276.7405045595328;135.2570827953854
21;0;5;29;-84.25671227579687;-24.713063831369134
21;0;5;30;133.73497625705488;-82.69207165824248
